Suburb,Quarter,Price,Year
Taylors Hill,2017Q2,601500.0,2017
Taylors Hill,2017Q3,692500.0,2017
Taylors Hill,2017Q4,692000.0,2017
Taylors Hill,2018Q1,720000.0,2018
Taylors Hill,2018Q2,745000.0,2018
Taylors Hill,2018Q3,712500.0,2018
Taylors Hill,2018Q4,715000.0,2018
Taylors Hill,2019Q1,732500.0,2019
Taylors Hill,2019Q2,692500.0,2019
Taylors Hill,2019Q3,693500.0,2019
Taylors Lakes,2017Q1,705000.0,2017
Taylors Lakes,2017Q2,752500.0,2017
Taylors Lakes,2017Q3,740500.0,2017
Taylors Lakes,2017Q4,701000.0,2017
Taylors Lakes,2018Q1,810000.0,2018
Taylors Lakes,2018Q2,745000.0,2018
Taylors Lakes,2018Q3,708500.0,2018
Taylors Lakes,2018Q4,744500.0,2018
Taylors Lakes,2019Q1,740000.0,2019
Taylors Lakes,2019Q2,725500.0,2019
Taylors Lakes,2019Q3,759500.0,2019
Tecoma,2017Q1,855000.0,2017
Tecoma,2018Q3,763000.0,2018
Tecoma,2018Q4,678500.0,2018
Tecoma,2019Q1,730000.0,2019
Tecoma,2019Q2,592500.0,2019
Tecoma,2019Q3,650000.0,2019
Templestowe,2017Q1,1450000.0,2017
Templestowe,2017Q2,1655000.0,2017
Templestowe,2017Q3,1467500.0,2017
Templestowe,2017Q4,1400000.0,2017
Templestowe,2018Q1,1475000.0,2018
Templestowe,2018Q3,1300000.0,2018
Templestowe,2018Q4,1282500.0,2018
Templestowe,2019Q1,1110000.0,2019
Templestowe,2019Q2,1221000.0,2019
Templestowe,2019Q3,1275000.0,2019
Templestowe Lower,2016Q1,1150000.0,2016
Templestowe Lower,2016Q2,1010000.0,2016
Templestowe Lower,2016Q3,1076500.0,2016
Templestowe Lower,2016Q4,1182500.0,2016
Templestowe Lower,2017Q1,1075000.0,2017
Templestowe Lower,2017Q2,1346000.0,2017
Templestowe Lower,2017Q3,1288000.0,2017
Templestowe Lower,2017Q4,1321000.0,2017
Templestowe Lower,2018Q1,1260000.0,2018
Templestowe Lower,2018Q2,1115000.0,2018
Templestowe Lower,2018Q3,1105000.0,2018
Templestowe Lower,2018Q4,1041800.0,2018
Templestowe Lower,2019Q1,990500.0,2019
Templestowe Lower,2019Q2,1038000.0,2019
Templestowe Lower,2019Q3,1100000.0,2019
Terang,2018Q3,225000.0,2018
Terang,2018Q4,232000.0,2018
Terang,2019Q1,220000.0,2019
Terang,2019Q2,177500.0,2019
Terang,2019Q3,200000.0,2019
The Basin,2017Q1,551200.0,2017
The Basin,2017Q3,588500.0,2017
The Basin,2017Q4,610000.0,2017
The Basin,2018Q3,706000.0,2018
The Basin,2018Q4,650000.0,2018
The Basin,2019Q1,650000.0,2019
The Basin,2019Q2,717500.0,2019
The Basin,2019Q3,752600.0,2019
The Patch,2018Q3,720000.0,2018
The Patch,2018Q4,792500.0,2018
The Patch,2019Q1,804000.0,2019
The Patch,2019Q2,560000.0,2019
The Patch,2019Q3,655500.0,2019
Thomastown,2017Q1,653000.0,2017
Thomastown,2017Q2,678000.0,2017
Thomastown,2017Q3,648000.0,2017
Thomastown,2017Q4,713000.0,2017
Thomastown,2018Q1,655250.0,2018
Thomastown,2018Q2,860000.0,2018
Thomastown,2018Q3,625000.0,2018
Thomastown,2018Q4,610000.0,2018
Thomastown,2019Q1,600000.0,2019
Thomastown,2019Q2,560000.0,2019
Thomastown,2019Q3,596000.0,2019
Thomson (Greater Geelong),2018Q3,458000.0,2018
Thomson (Greater Geelong),2018Q4,408000.0,2018
Thomson (Greater Geelong),2019Q1,385500.0,2019
Thomson (Greater Geelong),2019Q2,378000.0,2019
Thomson (Greater Geelong),2019Q3,387500.0,2019
Thornbury,2016Q1,1470000.0,2016
Thornbury,2016Q2,1065000.0,2016
Thornbury,2016Q3,1143000.0,2016
Thornbury,2016Q4,1164000.0,2016
Thornbury,2017Q1,1280000.0,2017
Thornbury,2017Q2,1250000.0,2017
Thornbury,2017Q3,1211000.0,2017
Thornbury,2017Q4,1180000.0,2017
Thornbury,2018Q1,1187500.0,2018
Thornbury,2018Q2,1455000.0,2018
Thornbury,2018Q3,1085000.0,2018
Thornbury,2018Q4,1112500.0,2018
Thornbury,2019Q1,1085000.0,2019
Thornbury,2019Q2,1085000.0,2019
Thornbury,2019Q3,1100000.0,2019
Thornhill Park,2018Q3,449300.0,2018
Thornhill Park,2018Q4,560000.0,2018
Thornhill Park,2019Q1,480000.0,2019
Thornhill Park,2019Q2,535000.0,2019
Thornhill Park,2019Q3,529300.0,2019
Timboon,2018Q3,197500.0,2018
Timboon,2018Q4,295000.0,2018
Timboon,2019Q1,195000.0,2019
Timboon,2019Q2,275000.0,2019
Timboon,2019Q3,277500.0,2019
Tongala,2018Q3,222000.0,2018
Tongala,2018Q4,292500.0,2018
Tongala,2019Q1,205000.0,2019
Tongala,2019Q2,241000.0,2019
Tongala,2019Q3,229000.0,2019
Toongabbie,2018Q3,245000.0,2018
Toongabbie,2018Q4,295000.0,2018
Toongabbie,2019Q1,400000.0,2019
Toongabbie,2019Q2,385000.0,2019
Toongabbie,2019Q3,270000.0,2019
Toora,2018Q3,249000.0,2018
Toora,2018Q4,250000.0,2018
Toora,2019Q1,227500.0,2019
Toora,2019Q2,227500.0,2019
Toora,2019Q3,275000.0,2019
Tooradin,2018Q3,832500.0,2018
Tooradin,2018Q4,385000.0,2018
Tooradin,2019Q1,555000.0,2019
Tooradin,2019Q2,660000.0,2019
Tooradin,2019Q3,785000.0,2019
Toorak,2016Q1,2967500.0,2016
Toorak,2016Q2,2620000.0,2016
Toorak,2016Q3,2720000.0,2016
Toorak,2016Q4,3500000.0,2016
Toorak,2017Q1,2800000.0,2017
Toorak,2017Q2,3600000.0,2017
Toorak,2017Q3,3200000.0,2017
Toorak,2017Q4,3700000.0,2017
Toorak,2018Q1,3550000.0,2018
Toorak,2018Q2,4515000.0,2018
Toorak,2018Q3,4650000.0,2018
Toorak,2018Q4,4275000.0,2018
Toorak,2019Q1,3550000.0,2019
Toorak,2019Q2,3800000.0,2019
Toorak,2019Q3,4400000.0,2019
Tootgarook,2018Q3,560000.0,2018
Tootgarook,2018Q4,575000.0,2018
Tootgarook,2019Q1,562000.0,2019
Tootgarook,2019Q2,580000.0,2019
Tootgarook,2019Q3,617500.0,2019
Torquay,2018Q3,805000.0,2018
Torquay,2018Q4,815000.0,2018
Torquay,2019Q1,817500.0,2019
Torquay,2019Q2,795000.0,2019
Torquay,2019Q3,773100.0,2019
Trafalgar,2018Q3,429000.0,2018
Trafalgar,2018Q4,367500.0,2018
Trafalgar,2019Q1,425000.0,2019
Trafalgar,2019Q2,372500.0,2019
Trafalgar,2019Q3,407500.0,2019
Traralgon,2018Q3,312000.0,2018
Traralgon,2018Q4,290000.0,2018
Traralgon,2019Q1,329000.0,2019
Traralgon,2019Q2,308500.0,2019
Traralgon,2019Q3,325000.0,2019
Traralgon East,2018Q3,425000.0,2018
Traralgon East,2018Q4,412500.0,2018
Traralgon East,2019Q1,577500.0,2019
Traralgon East,2019Q2,415000.0,2019
Traralgon East,2019Q3,577500.0,2019
Travancore,2016Q2,1420000.0,2016
Travancore,2016Q3,1257000.0,2016
Travancore,2016Q4,1562000.0,2016
Travancore,2017Q4,1862500.0,2017
Travancore,2018Q1,1100000.0,2018
Trentham,2018Q3,605000.0,2018
Trentham,2018Q4,613000.0,2018
Trentham,2019Q1,610000.0,2019
Trentham,2019Q2,465000.0,2019
Trentham,2019Q3,622000.0,2019
Truganina,2017Q1,595000.0,2017
Truganina,2017Q2,568000.0,2017
Truganina,2017Q3,523000.0,2017
Truganina,2017Q4,502500.0,2017
Truganina,2018Q1,574000.0,2018
Truganina,2018Q3,570000.0,2018
Truganina,2018Q4,570000.0,2018
Truganina,2019Q1,570000.0,2019
Truganina,2019Q2,566000.0,2019
Truganina,2019Q3,590000.0,2019
Tullamarine,2017Q1,660000.0,2017
Tullamarine,2017Q2,642500.0,2017
Tullamarine,2017Q3,653500.0,2017
Tullamarine,2017Q4,666000.0,2017
Tullamarine,2018Q2,756000.0,2018
Tullamarine,2018Q3,665000.0,2018
Tullamarine,2018Q4,649000.0,2018
Tullamarine,2019Q1,598500.0,2019
Tullamarine,2019Q2,600000.0,2019
Tullamarine,2019Q3,616800.0,2019
Tyabb,2018Q3,598500.0,2018
Tyabb,2018Q4,522800.0,2018
Tyabb,2019Q1,520400.0,2019
Tyabb,2019Q2,610300.0,2019
Tyabb,2019Q3,615000.0,2019
Upper Ferntree Gully,2018Q3,673900.0,2018
Upper Ferntree Gully,2018Q4,762500.0,2018
Upper Ferntree Gully,2019Q1,565000.0,2019
Upper Ferntree Gully,2019Q2,641500.0,2019
Upper Ferntree Gully,2019Q3,602500.0,2019
Upwey,2017Q2,575000.0,2017
Upwey,2018Q3,737500.0,2018
Upwey,2018Q4,710000.0,2018
Upwey,2019Q1,640000.0,2019
Upwey,2019Q2,650000.0,2019
Upwey,2019Q3,742000.0,2019
Ventnor,2018Q3,465000.0,2018
Ventnor,2018Q4,515000.0,2018
Ventnor,2019Q1,540000.0,2019
Ventnor,2019Q2,563500.0,2019
Ventnor,2019Q3,487500.0,2019
Venus Bay,2018Q3,341000.0,2018
Venus Bay,2018Q4,340000.0,2018
Venus Bay,2019Q1,310000.0,2019
Venus Bay,2019Q2,327500.0,2019
Venus Bay,2019Q3,335000.0,2019
Vermont,2017Q1,1270000.0,2017
Vermont,2017Q2,1138000.0,2017
Vermont,2017Q3,1155000.0,2017
Vermont,2017Q4,1020000.0,2017
Vermont,2018Q1,962500.0,2018
Vermont,2018Q3,900000.0,2018
Vermont,2018Q4,939000.0,2018
Vermont,2019Q1,869800.0,2019
Vermont,2019Q2,900000.0,2019
Vermont,2019Q3,989500.0,2019
Vermont South,2017Q1,985500.0,2017
Vermont South,2017Q2,1400000.0,2017
Vermont South,2017Q3,1226000.0,2017
Vermont South,2017Q4,1300000.0,2017
Vermont South,2018Q1,1170000.0,2018
Vermont South,2018Q3,1165500.0,2018
Vermont South,2018Q4,1075000.0,2018
Vermont South,2019Q1,1049400.0,2019
Vermont South,2019Q2,1031000.0,2019
Vermont South,2019Q3,1170000.0,2019
Viewbank,2016Q1,935000.0,2016
Viewbank,2016Q2,820000.0,2016
Viewbank,2016Q3,1046250.0,2016
Viewbank,2016Q4,828500.0,2016
Viewbank,2017Q1,1015000.0,2017
Viewbank,2017Q2,976500.0,2017
Viewbank,2017Q3,1100000.0,2017
Viewbank,2017Q4,1035500.0,2017
Viewbank,2018Q1,1150000.0,2018
Viewbank,2018Q2,1020250.0,2018
Viewbank,2018Q3,915000.0,2018
Viewbank,2018Q4,875300.0,2018
Viewbank,2019Q1,890000.0,2019
Viewbank,2019Q2,886500.0,2019
Viewbank,2019Q3,920000.0,2019
Violet Town,2018Q3,240000.0,2018
Violet Town,2018Q4,312000.0,2018
Violet Town,2019Q1,268000.0,2019
Violet Town,2019Q2,275000.0,2019
Violet Town,2019Q3,310000.0,2019
Wahgunyah,2018Q3,230000.0,2018
Wahgunyah,2018Q4,230000.0,2018
Wahgunyah,2019Q1,392500.0,2019
Wahgunyah,2019Q2,320000.0,2019
Wahgunyah,2019Q3,314000.0,2019
Walkerville,2018Q3,243900.0,2018
Walkerville,2018Q4,385000.0,2018
Walkerville,2019Q1,355000.0,2019
Walkerville,2019Q2,311000.0,2019
Walkerville,2019Q3,245000.0,2019
Wallan,2017Q2,411000.0,2017
Wallan,2017Q3,366000.0,2017
Wallan,2017Q4,462500.0,2017
Wallan,2018Q1,560000.0,2018
Wallan,2018Q2,590000.0,2018
Wallan,2018Q3,490000.0,2018
Wallan,2018Q4,510000.0,2018
Wallan,2019Q1,515000.0,2019
Wallan,2019Q2,455000.0,2019
Wallan,2019Q3,489900.0,2019
Wallan East,2018Q3,487800.0,2018
Wallan East,2018Q4,460000.0,2018
Wallan East,2019Q1,455000.0,2019
Wallan East,2019Q2,440000.0,2019
Wallan East,2019Q3,445000.0,2019
Wandana Heights,2018Q3,700000.0,2018
Wandana Heights,2018Q4,702000.0,2018
Wandana Heights,2019Q1,715000.0,2019
Wandana Heights,2019Q2,763000.0,2019
Wandana Heights,2019Q3,690000.0,2019
Wandin North,2018Q1,1150000.0,2018
Wandin North,2018Q3,685000.0,2018
Wandin North,2018Q4,670000.0,2018
Wandin North,2019Q1,655200.0,2019
Wandin North,2019Q2,567000.0,2019
Wandin North,2019Q3,612000.0,2019
Wangaratta,2018Q3,310000.0,2018
Wangaratta,2018Q4,340500.0,2018
Wangaratta,2019Q1,319000.0,2019
Wangaratta,2019Q2,315000.0,2019
Wangaratta,2019Q3,297000.0,2019
Wantirna,2017Q1,865000.0,2017
Wantirna,2017Q2,821000.0,2017
Wantirna,2017Q3,938000.0,2017
Wantirna,2017Q4,1044000.0,2017
Wantirna,2018Q1,891500.0,2018
Wantirna,2018Q2,1081944.0,2018
Wantirna,2018Q3,902500.0,2018
Wantirna,2018Q4,838000.0,2018
Wantirna,2019Q1,760000.0,2019
Wantirna,2019Q2,815000.0,2019
Wantirna,2019Q3,951000.0,2019
Wantirna South,2017Q1,1015000.0,2017
Wantirna South,2017Q2,1160000.0,2017
Wantirna South,2017Q3,1055000.0,2017
Wantirna South,2017Q4,1043000.0,2017
Wantirna South,2018Q1,900500.0,2018
Wantirna South,2018Q2,1287500.0,2018
Wantirna South,2018Q3,1055000.0,2018
Wantirna South,2018Q4,885500.0,2018
Wantirna South,2019Q1,947500.0,2019
Wantirna South,2019Q2,910000.0,2019
Wantirna South,2019Q3,1012500.0,2019
Warburton,2018Q3,520000.0,2018
Warburton,2018Q4,515000.0,2018
Warburton,2019Q1,525000.0,2019
Warburton,2019Q2,540000.0,2019
Warburton,2019Q3,495000.0,2019
Warracknabeal,2018Q3,105500.0,2018
Warracknabeal,2018Q4,119000.0,2018
Warracknabeal,2019Q1,132000.0,2019
Warracknabeal,2019Q2,113500.0,2019
Warracknabeal,2019Q3,115000.0,2019
Warragul,2018Q3,449000.0,2018
Warragul,2018Q4,482500.0,2018
Warragul,2019Q1,445000.0,2019
Warragul,2019Q2,460000.0,2019
Warragul,2019Q3,460000.0,2019
Warrandyte,2017Q1,1200000.0,2017
Warrandyte,2017Q2,1106000.0,2017
Warrandyte,2017Q3,880000.0,2017
Warrandyte,2017Q4,1530000.0,2017
Warrandyte,2018Q1,2240500.0,2018
Warrandyte,2018Q3,1027000.0,2018
Warrandyte,2018Q4,1190000.0,2018
Warrandyte,2019Q1,1115000.0,2019
Warrandyte,2019Q2,967500.0,2019
Warrandyte,2019Q3,878000.0,2019
Warranwood,2017Q3,1015000.0,2017
Warranwood,2017Q4,830000.0,2017
Warranwood,2018Q1,1050000.0,2018
Warranwood,2018Q3,905600.0,2018
Warranwood,2018Q4,1065000.0,2018
Warranwood,2019Q1,900000.0,2019
Warranwood,2019Q2,890000.0,2019
Warranwood,2019Q3,997000.0,2019
Warrnambool,2018Q3,345000.0,2018
Warrnambool,2018Q4,355000.0,2018
Warrnambool,2019Q1,360000.0,2019
Warrnambool,2019Q2,360000.0,2019
Warrnambool,2019Q3,370000.0,2019
Waterways,2017Q2,1266000.0,2017
Waterways,2017Q3,1248500.0,2017
Waterways,2017Q4,651000.0,2017
Waterways,2018Q3,1265000.0,2018
Waterways,2018Q4,1180100.0,2018
Waterways,2019Q1,1625000.0,2019
Waterways,2019Q2,1625000.0,2019
Waterways,2019Q3,1105000.0,2019
Watsonia,2016Q1,637500.0,2016
Watsonia,2016Q2,701000.0,2016
Watsonia,2016Q3,715000.0,2016
Watsonia,2016Q4,725000.0,2016
Watsonia,2017Q1,856000.0,2017
Watsonia,2017Q2,857500.0,2017
Watsonia,2017Q3,850000.0,2017
Watsonia,2017Q4,855000.0,2017
Watsonia,2018Q1,741000.0,2018
Watsonia,2018Q3,700000.0,2018
Watsonia,2018Q4,740000.0,2018
Watsonia,2019Q1,695000.0,2019
Watsonia,2019Q2,699500.0,2019
Watsonia,2019Q3,753500.0,2019
Watsonia North,2017Q1,655000.0,2017
Watsonia North,2017Q2,722000.0,2017
Watsonia North,2017Q3,790000.0,2017
Watsonia North,2017Q4,825000.0,2017
Watsonia North,2018Q1,790000.0,2018
Watsonia North,2018Q2,730000.0,2018
Watsonia North,2018Q3,696000.0,2018
Watsonia North,2018Q4,781500.0,2018
Watsonia North,2019Q1,749000.0,2019
Watsonia North,2019Q2,643800.0,2019
Watsonia North,2019Q3,693500.0,2019
Wattle Glen,2017Q1,1140000.0,2017
Wattle Glen,2018Q2,835000.0,2018
Wattle Glen,2018Q3,877500.0,2018
Wattle Glen,2018Q4,718500.0,2018
Wattle Glen,2019Q1,635000.0,2019
Wattle Glen,2019Q2,772500.0,2019
Wattle Glen,2019Q3,815000.0,2019
Waurn Ponds,2018Q3,624000.0,2018
Waurn Ponds,2018Q4,645000.0,2018
Waurn Ponds,2019Q1,630000.0,2019
Waurn Ponds,2019Q2,580000.0,2019
Waurn Ponds,2019Q3,685000.0,2019
Wedderburn,2018Q3,133800.0,2018
Wedderburn,2018Q4,154500.0,2018
Wedderburn,2019Q1,127000.0,2019
Wedderburn,2019Q2,140000.0,2019
Wedderburn,2019Q3,167500.0,2019
Weir Views,2018Q3,475000.0,2018
Weir Views,2018Q4,473500.0,2018
Weir Views,2019Q1,450000.0,2019
Weir Views,2019Q2,472500.0,2019
Weir Views,2019Q3,486500.0,2019
Wendouree,2018Q3,335000.0,2018
Wendouree,2018Q4,335000.0,2018
Wendouree,2019Q1,335500.0,2019
Wendouree,2019Q2,332500.0,2019
Wendouree,2019Q3,331900.0,2019
Wendouree West,2018Q3,270000.0,2018
Wendouree West,2018Q4,272000.0,2018
Wendouree West,2019Q1,262500.0,2019
Wendouree West,2019Q2,229000.0,2019
Wendouree West,2019Q3,257500.0,2019
Werribee,2017Q1,500250.0,2017
Werribee,2017Q2,442000.0,2017
Werribee,2017Q3,514500.0,2017
Werribee,2017Q4,495000.0,2017
Werribee,2018Q1,519000.0,2018
Werribee,2018Q2,552000.0,2018
Werribee,2018Q3,507500.0,2018
Werribee,2018Q4,515000.0,2018
Werribee,2019Q1,495000.0,2019
Werribee,2019Q2,500000.0,2019
Werribee,2019Q3,525000.0,2019
Werribee South,2017Q1,355000.0,2017
Werribee South,2018Q1,640000.0,2018
Wesburn,2018Q3,510000.0,2018
Wesburn,2018Q4,370000.0,2018
Wesburn,2019Q1,530000.0,2019
Wesburn,2019Q2,530000.0,2019
Wesburn,2019Q3,424200.0,2019
West Footscray,2016Q1,1021000.0,2016
West Footscray,2016Q2,757000.0,2016
West Footscray,2016Q3,830000.0,2016
West Footscray,2016Q4,850000.0,2016
West Footscray,2017Q1,952000.0,2017
West Footscray,2017Q2,850000.0,2017
West Footscray,2017Q3,870000.0,2017
West Footscray,2017Q4,910000.0,2017
West Footscray,2018Q1,975000.0,2018
West Footscray,2018Q2,790000.0,2018
West Footscray,2018Q3,852500.0,2018
West Footscray,2018Q4,892500.0,2018
West Footscray,2019Q1,745000.0,2019
West Footscray,2019Q2,755000.0,2019
West Footscray,2019Q3,807500.0,2019
West Melbourne,2016Q2,2100000.0,2016
West Melbourne,2017Q1,1460000.0,2017
West Melbourne,2017Q2,1370000.0,2017
West Melbourne,2017Q3,1812500.0,2017
West Melbourne,2017Q4,1470000.0,2017
West Melbourne,2018Q1,1200000.0,2018
West Melbourne,2018Q3,1265000.0,2018
West Melbourne,2018Q4,1459800.0,2018
West Melbourne,2019Q1,940000.0,2019
West Melbourne,2019Q2,1105000.0,2019
West Melbourne,2019Q3,927500.0,2019
West Wodonga,2018Q3,325000.0,2018
West Wodonga,2018Q4,320000.0,2018
West Wodonga,2019Q1,347000.0,2019
West Wodonga,2019Q2,339500.0,2019
West Wodonga,2019Q3,346500.0,2019
Westall,2018Q3,730000.0,2018
Westall,2018Q4,712000.0,2018
Westall,2019Q1,685000.0,2019
Westall,2019Q2,690000.0,2019
Westall,2019Q3,748000.0,2019
Westgarth,2018Q3,1800000.0,2018
Westgarth,2018Q4,1311300.0,2018
Westgarth,2019Q1,1700000.0,2019
Westgarth,2019Q2,1337500.0,2019
Westgarth,2019Q3,1900000.0,2019
Westmeadows,2017Q1,540000.0,2017
Westmeadows,2017Q2,560000.0,2017
Westmeadows,2017Q3,655000.0,2017
Westmeadows,2017Q4,622500.0,2017
Westmeadows,2018Q1,595000.0,2018
Westmeadows,2018Q3,635000.0,2018
Westmeadows,2018Q4,628000.0,2018
Westmeadows,2019Q1,600000.0,2019
Westmeadows,2019Q2,575000.0,2019
Westmeadows,2019Q3,627300.0,2019
Wheelers Hill,2017Q1,1188500.0,2017
Wheelers Hill,2017Q2,1200000.0,2017
Wheelers Hill,2017Q3,1228000.0,2017
Wheelers Hill,2017Q4,1125000.0,2017
Wheelers Hill,2018Q1,1175000.0,2018
Wheelers Hill,2018Q2,1400000.0,2018
Wheelers Hill,2018Q3,1130000.0,2018
Wheelers Hill,2018Q4,1020000.0,2018
Wheelers Hill,2019Q1,955000.0,2019
Wheelers Hill,2019Q2,947500.0,2019
Wheelers Hill,2019Q3,980000.0,2019
White Hills,2018Q3,302500.0,2018
White Hills,2018Q4,314000.0,2018
White Hills,2019Q1,319500.0,2019
White Hills,2019Q2,353300.0,2019
White Hills,2019Q3,330000.0,2019
Whittington,2018Q3,420000.0,2018
Whittington,2018Q4,387500.0,2018
Whittington,2019Q1,365000.0,2019
Whittington,2019Q2,397500.0,2019
Whittington,2019Q3,372000.0,2019
Whittlesea,2017Q3,472500.0,2017
Whittlesea,2018Q3,585000.0,2018
Whittlesea,2018Q4,588000.0,2018
Whittlesea,2019Q1,580000.0,2019
Whittlesea,2019Q2,565500.0,2019
Whittlesea,2019Q3,570000.0,2019
Wildwood,2017Q4,1030000.0,2017
Williams Landing,2017Q1,510000.0,2017
Williams Landing,2017Q3,555000.0,2017
Williams Landing,2017Q4,615000.0,2017
Williams Landing,2018Q2,785000.0,2018
Williams Landing,2018Q3,710000.0,2018
Williams Landing,2018Q4,690000.0,2018
Williams Landing,2019Q1,655500.0,2019
Williams Landing,2019Q2,656400.0,2019
Williams Landing,2019Q3,680000.0,2019
Williamstown,2016Q1,1362500.0,2016
Williamstown,2016Q2,1360000.0,2016
Williamstown,2016Q3,1205000.0,2016
Williamstown,2016Q4,1370000.0,2016
Williamstown,2017Q1,1311250.0,2017
Williamstown,2017Q2,1456000.0,2017
Williamstown,2017Q3,1285000.0,2017
Williamstown,2017Q4,1633000.0,2017
Williamstown,2018Q1,1400000.0,2018
Williamstown,2018Q2,1115000.0,2018
Williamstown,2018Q3,1415000.0,2018
Williamstown,2018Q4,1330000.0,2018
Williamstown,2019Q1,1375000.0,2019
Williamstown,2019Q2,1275000.0,2019
Williamstown,2019Q3,1350000.0,2019
Williamstown North,2016Q1,1075000.0,2016
Williamstown North,2016Q2,600000.0,2016
Williamstown North,2016Q3,1145500.0,2016
Williamstown North,2016Q4,1332500.0,2016
Williamstown North,2017Q2,1175000.0,2017
Williamstown North,2017Q3,1190000.0,2017
Williamstown North,2017Q4,1560000.0,2017
Williamstown North,2018Q1,830000.0,2018
Williamstown North,2018Q3,879300.0,2018
Williamstown North,2018Q4,1096300.0,2018
Williamstown North,2019Q1,1380000.0,2019
Williamstown North,2019Q2,950000.0,2019
Williamstown North,2019Q3,816000.0,2019
Wimbledon Heights,2018Q3,481000.0,2018
Wimbledon Heights,2018Q4,422500.0,2018
Wimbledon Heights,2019Q1,383000.0,2019
Wimbledon Heights,2019Q2,357000.0,2019
Wimbledon Heights,2019Q3,388300.0,2019
Winchelsea,2018Q3,386500.0,2018
Winchelsea,2018Q4,405000.0,2018
Winchelsea,2019Q1,402500.0,2019
Winchelsea,2019Q2,440000.0,2019
Winchelsea,2019Q3,376500.0,2019
Windsor,2016Q1,1850000.0,2016
Windsor,2016Q2,1320000.0,2016
Windsor,2016Q3,1445000.0,2016
Windsor,2016Q4,1370000.0,2016
Windsor,2017Q1,1325000.0,2017
Windsor,2017Q2,1400000.0,2017
Windsor,2017Q3,1425000.0,2017
Windsor,2017Q4,1270000.0,2017
Windsor,2018Q1,1750000.0,2018
Windsor,2018Q2,1000000.0,2018
Windsor,2018Q3,1485000.0,2018
Windsor,2018Q4,1402000.0,2018
Windsor,2019Q1,1277000.0,2019
Windsor,2019Q2,1152000.0,2019
Windsor,2019Q3,1333000.0,2019
Winter Valley,2018Q3,420500.0,2018
Winter Valley,2018Q4,412500.0,2018
Winter Valley,2019Q1,447500.0,2019
Winter Valley,2019Q2,417500.0,2019
Winter Valley,2019Q3,413800.0,2019
Wodonga,2018Q3,320800.0,2018
Wodonga,2018Q4,349500.0,2018
Wodonga,2019Q1,330500.0,2019
Wodonga,2019Q2,323800.0,2019
Wodonga,2019Q3,320000.0,2019
Wollert,2017Q1,546000.0,2017
Wollert,2017Q2,595000.0,2017
Wollert,2017Q3,586500.0,2017
Wollert,2017Q4,600000.0,2017
Wollert,2018Q1,618000.0,2018
Wollert,2018Q2,580300.0,2018
Wollert,2018Q3,599900.0,2018
Wollert,2018Q4,570800.0,2018
Wollert,2019Q1,550000.0,2019
Wollert,2019Q2,583700.0,2019
Wollert,2019Q3,585000.0,2019
Wonga Park,2017Q4,1357500.0,2017
Wonga Park,2018Q3,1238300.0,2018
Wonga Park,2018Q4,1335000.0,2018
Wonga Park,2019Q1,1111000.0,2019
Wonga Park,2019Q2,1052500.0,2019
Wonga Park,2019Q3,888000.0,2019
Wonthaggi,2018Q3,329000.0,2018
Wonthaggi,2018Q4,357500.0,2018
Wonthaggi,2019Q1,365000.0,2019
Wonthaggi,2019Q2,381300.0,2019
Wonthaggi,2019Q3,370000.0,2019
Woodend,2018Q3,700000.0,2018
Woodend,2018Q4,693000.0,2018
Woodend,2019Q1,766300.0,2019
Woodend,2019Q2,801300.0,2019
Woodend,2019Q3,677500.0,2019
Woolamai Waters,2018Q3,501000.0,2018
Woolamai Waters,2018Q4,470000.0,2018
Woolamai Waters,2019Q1,484000.0,2019
Woolamai Waters,2019Q2,495300.0,2019
Woolamai Waters,2019Q3,447500.0,2019
Woori Yallock,2018Q3,520000.0,2018
Woori Yallock,2018Q4,490000.0,2018
Woori Yallock,2019Q1,480000.0,2019
Woori Yallock,2019Q2,532500.0,2019
Woori Yallock,2019Q3,450000.0,2019
Wy Yung,2018Q3,377800.0,2018
Wy Yung,2018Q4,300000.0,2018
Wy Yung,2019Q1,352500.0,2019
Wy Yung,2019Q2,285000.0,2019
Wy Yung,2019Q3,360000.0,2019
Wycheproof,2018Q3,115000.0,2018
Wycheproof,2018Q4,170000.0,2018
Wycheproof,2019Q1,125000.0,2019
Wycheproof,2019Q2,197500.0,2019
Wycheproof,2019Q3,124500.0,2019
Wye River,2018Q3,625000.0,2018
Wye River,2018Q4,877500.0,2018
Wye River,2019Q1,1700000.0,2019
Wye River,2019Q2,1085000.0,2019
Wye River,2019Q3,1085000.0,2019
Wyndham Vale,2017Q1,480000.0,2017
Wyndham Vale,2017Q2,498250.0,2017
Wyndham Vale,2017Q3,476500.0,2017
Wyndham Vale,2017Q4,515500.0,2017
Wyndham Vale,2018Q1,542500.0,2018
Wyndham Vale,2018Q2,410000.0,2018
Wyndham Vale,2018Q3,480000.0,2018
Wyndham Vale,2018Q4,487000.0,2018
Wyndham Vale,2019Q1,457500.0,2019
Wyndham Vale,2019Q2,457500.0,2019
Wyndham Vale,2019Q3,460000.0,2019
Yackandandah,2018Q3,474500.0,2018
Yackandandah,2018Q4,475000.0,2018
Yackandandah,2019Q1,510000.0,2019
Yackandandah,2019Q2,480000.0,2019
Yackandandah,2019Q3,441300.0,2019
Yallambie,2016Q1,682500.0,2016
Yallambie,2016Q2,759500.0,2016
Yallambie,2016Q3,720000.0,2016
