Suburb,Rooms,Type,Price,Date,Postcode,Bathroom,Car,Lattitude,Longtitude,Regionname,PriceRange,Year,Season,Month
Macleod,3,h,653000.0,2017-11-11,3085.0,1.0,1.0,-37.7259,145.0692,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Maidstone,2,t,620000.0,2017-11-11,3012.0,1.0,1.0,-37.7847,144.875,Western Metropolitan,0.1M - 1M,2017,Spring,November
Maidstone,2,u,400000.0,2017-11-11,3012.0,1.0,1.0,-37.7847,144.875,Western Metropolitan,0.1M - 1M,2017,Spring,November
Maidstone,3,h,875000.0,2017-11-11,3012.0,2.0,1.0,-37.7862,144.8798,Western Metropolitan,0.1M - 1M,2017,Spring,November
Maidstone,4,h,910000.0,2017-11-11,3012.0,1.0,3.0,-37.7863,144.8807,Western Metropolitan,0.1M - 1M,2017,Spring,November
Maidstone,3,t,790000.0,2017-11-11,3012.0,1.0,1.0,-37.7847,144.875,Western Metropolitan,0.1M - 1M,2017,Spring,November
Malvern East,4,h,2200000.0,2017-11-11,3145.0,2.0,2.0,-37.8741,145.0609,Southern Metropolitan,1M - 3M,2017,Spring,November
Malvern East,4,h,2626000.0,2017-11-11,3145.0,3.0,2.0,-37.87300000000001,145.0505,Southern Metropolitan,1M - 3M,2017,Spring,November
Malvern East,4,h,1850000.0,2017-11-11,3145.0,2.0,4.0,-37.8828,145.0705,Southern Metropolitan,1M - 3M,2017,Spring,November
Malvern East,3,h,1420000.0,2017-11-11,3145.0,1.0,3.0,-37.8747,145.0823,Southern Metropolitan,1M - 3M,2017,Spring,November
Maribyrnong,3,h,1245000.0,2017-11-11,3032.0,2.0,2.0,-37.786,144.8968,Western Metropolitan,1M - 3M,2017,Spring,November
Maribyrnong,2,u,495000.0,2017-11-11,3032.0,1.0,0.0,-37.7726,144.8953,Western Metropolitan,0.1M - 1M,2017,Spring,November
Meadow Heights,3,u,355000.0,2017-11-11,3048.0,1.0,1.0,-37.6508,144.9201,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Meadow Heights,3,u,420000.0,2017-11-11,3048.0,1.0,1.0,-37.6508,144.9201,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Meadow Heights,3,h,475000.0,2017-11-11,3048.0,1.0,1.0,-37.6548,144.9116,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Melbourne,2,u,370000.0,2017-11-11,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Melbourne,3,u,2250000.0,2017-11-11,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,1M - 3M,2017,Spring,November
Melbourne,2,u,670000.0,2017-11-11,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Melton,4,h,579000.0,2017-11-11,3337.0,2.0,2.0,-37.6854,144.58100000000005,Western Victoria,0.1M - 1M,2017,Spring,November
Melton,3,h,520000.0,2017-11-11,3337.0,2.0,2.0,-37.682,144.5712,Western Victoria,0.1M - 1M,2017,Spring,November
Melton,3,h,428000.0,2017-11-11,3337.0,2.0,2.0,-37.6857,144.5705,Western Victoria,0.1M - 1M,2017,Spring,November
Melton South,3,h,580000.0,2017-11-11,3338.0,1.0,1.0,-37.7043,144.5731,Western Victoria,0.1M - 1M,2017,Spring,November
Melton West,4,h,356000.0,2017-11-11,3337.0,1.0,1.0,-37.6738,144.5642,Northern Victoria,0.1M - 1M,2017,Spring,November
Mentone,3,t,825000.0,2017-11-11,3194.0,3.0,2.0,-37.9791,145.0758,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Mentone,5,h,1180000.0,2017-11-11,3194.0,2.0,3.0,-37.9781,145.0766,South-Eastern Metropolitan,1M - 3M,2017,Spring,November
Mentone,5,h,1200000.0,2017-11-11,3194.0,1.0,1.0,-37.977,145.0788,South-Eastern Metropolitan,1M - 3M,2017,Spring,November
Mentone,2,u,706000.0,2017-11-11,3194.0,1.0,1.0,-37.9809,145.0705,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Mernda,3,h,485000.0,2017-11-11,3754.0,2.0,1.0,-37.5904,145.0844,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mernda,3,h,487500.0,2017-11-11,3754.0,2.0,2.0,-37.6066,145.0935,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mernda,4,h,550000.0,2017-11-11,3754.0,2.0,2.0,-37.5865,145.0832,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mernda,3,h,640000.0,2017-11-11,3754.0,2.0,2.0,-37.6005,145.09,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mill Park,3,h,660000.0,2017-11-11,3082.0,2.0,1.0,-37.6619,145.0738,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mill Park,3,h,667500.0,2017-11-11,3082.0,2.0,4.0,-37.6765,145.0525,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mill Park,4,h,720000.0,2017-11-11,3082.0,2.0,1.0,-37.6679,145.0652,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mill Park,4,h,665000.0,2017-11-11,3082.0,2.0,3.0,-37.6692,145.0596,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Mitcham,4,h,910000.0,2017-11-11,3132.0,1.0,1.0,-37.8169,145.1988,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Mont Albert,3,u,880888.0,2017-11-11,3127.0,1.0,1.0,-37.817,145.1089,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Montmorency,4,h,900000.0,2017-11-11,3094.0,2.0,2.0,-37.7215,145.1183,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Montmorency,2,u,690000.0,2017-11-11,3094.0,1.0,1.0,-37.7215,145.1257,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Montmorency,3,h,790000.0,2017-11-11,3094.0,1.0,2.0,-37.7137,145.1159,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Moonee Ponds,2,u,340000.0,2017-11-11,3039.0,1.0,1.0,-37.7661,144.9195,Western Metropolitan,0.1M - 1M,2017,Spring,November
Moonee Ponds,3,h,1280000.0,2017-11-11,3039.0,1.0,1.0,-37.7623,144.9096,Western Metropolitan,1M - 3M,2017,Spring,November
Moonee Ponds,2,u,690000.0,2017-11-11,3039.0,1.0,1.0,-37.7661,144.9195,Western Metropolitan,0.1M - 1M,2017,Spring,November
Moorabbin,3,h,1261000.0,2017-11-11,3189.0,1.0,1.0,-37.9412,145.0439,Southern Metropolitan,1M - 3M,2017,Spring,November
Moorabbin,4,h,1300000.0,2017-11-11,3189.0,2.0,4.0,-37.9422,145.0443,Southern Metropolitan,1M - 3M,2017,Spring,November
Mooroolbark,3,h,715000.0,2017-11-11,3138.0,1.0,1.0,-37.7814,145.3234,Eastern Victoria,0.1M - 1M,2017,Spring,November
Mooroolbark,3,h,760000.0,2017-11-11,3138.0,1.0,3.0,-37.7983,145.3296,Eastern Victoria,0.1M - 1M,2017,Spring,November
Mordialloc,2,u,549000.0,2017-11-11,3195.0,1.0,1.0,-38.0002,145.0928,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Mount Waverley,3,h,1400000.0,2017-11-11,3149.0,1.0,1.0,-37.8763,145.1122,Eastern Metropolitan,1M - 3M,2017,Spring,November
Mount Waverley,4,h,1470000.0,2017-11-11,3149.0,1.0,1.0,-37.876,145.1283,Eastern Metropolitan,1M - 3M,2017,Spring,November
Mount Waverley,4,h,1510000.0,2017-11-11,3149.0,2.0,2.0,-37.8743,145.1395,Eastern Metropolitan,1M - 3M,2017,Spring,November
Mount Waverley,5,h,1300000.0,2017-11-11,3149.0,3.0,2.0,-37.8861,145.1379,Eastern Metropolitan,1M - 3M,2017,Spring,November
Mulgrave,3,h,896000.0,2017-11-11,3170.0,2.0,2.0,-37.9343,145.1854,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Mulgrave,4,h,1004000.0,2017-11-11,3170.0,2.0,2.0,-37.924,145.1915,South-Eastern Metropolitan,1M - 3M,2017,Spring,November
Mulgrave,4,h,1375000.0,2017-11-11,3170.0,2.0,2.0,-37.9257,145.1943,South-Eastern Metropolitan,1M - 3M,2017,Spring,November
Murrumbeena,3,h,1420000.0,2017-11-11,3163.0,1.0,1.0,-37.9041,145.0716,Southern Metropolitan,1M - 3M,2017,Spring,November
Murrumbeena,3,h,1450000.0,2017-11-11,3163.0,2.0,2.0,-37.88800000000001,145.075,Southern Metropolitan,1M - 3M,2017,Spring,November
Murrumbeena,2,u,505000.0,2017-11-11,3163.0,1.0,1.0,-37.8963,145.0704,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Murrumbeena,3,h,1450000.0,2017-11-11,3163.0,1.0,1.0,-37.8899,145.0704,Southern Metropolitan,1M - 3M,2017,Spring,November
Newport,4,h,1230000.0,2017-11-11,3015.0,2.0,2.0,-37.8502,144.8939,Western Metropolitan,1M - 3M,2017,Spring,November
Newport,3,h,950000.0,2017-11-11,3015.0,1.0,1.0,-37.8402,144.8893,Western Metropolitan,0.1M - 1M,2017,Spring,November
Newport,3,h,860000.0,2017-11-11,3015.0,2.0,2.0,-37.8387,144.8672,Western Metropolitan,0.1M - 1M,2017,Spring,November
Niddrie,3,h,845000.0,2017-11-11,3042.0,2.0,1.0,-37.7472,144.8894,Western Metropolitan,0.1M - 1M,2017,Spring,November
Niddrie,2,u,775000.0,2017-11-11,3042.0,1.0,1.0,-37.7398,144.8857,Western Metropolitan,0.1M - 1M,2017,Spring,November
Noble Park,2,u,466000.0,2017-11-11,3174.0,1.0,1.0,-37.9712,145.1802,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Noble Park,3,h,753000.0,2017-11-11,3174.0,1.0,1.0,-37.9761,145.1743,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Northcote,4,h,1600000.0,2017-11-11,3070.0,2.0,1.0,-37.7639,144.9862,Northern Metropolitan,1M - 3M,2017,Spring,November
Northcote,3,h,892500.0,2017-11-11,3070.0,2.0,0.0,-37.7648,145.0129,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Northcote,3,h,1200000.0,2017-11-11,3070.0,2.0,1.0,-37.7736,145.0071,Northern Metropolitan,1M - 3M,2017,Spring,November
Northcote,2,u,600000.0,2017-11-11,3070.0,1.0,1.0,-37.773,145.0017,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Northcote,2,u,610000.0,2017-11-11,3070.0,1.0,1.0,-37.773,145.0017,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Northcote,4,h,1850000.0,2017-11-11,3070.0,2.0,1.0,-37.77,144.989,Northern Metropolitan,1M - 3M,2017,Spring,November
Nunawading,5,h,1950000.0,2017-11-11,3131.0,3.0,4.0,-37.8258,145.1701,Eastern Metropolitan,1M - 3M,2017,Spring,November
Nunawading,2,u,521500.0,2017-11-11,3131.0,1.0,1.0,-37.8163,145.1765,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Oak Park,2,h,1050000.0,2017-11-11,3046.0,1.0,1.0,-37.716,144.92600000000004,Northern Metropolitan,1M - 3M,2017,Spring,November
Oak Park,3,h,930000.0,2017-11-11,3046.0,1.0,2.0,-37.7139,144.9118,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Oak Park,4,h,1050000.0,2017-11-11,3046.0,2.0,4.0,-37.7155,144.9259,Northern Metropolitan,1M - 3M,2017,Spring,November
Oak Park,5,h,1390000.0,2017-11-11,3046.0,4.0,4.0,-37.7194,144.9283,Northern Metropolitan,1M - 3M,2017,Spring,November
Oakleigh East,3,h,997000.0,2017-11-11,3166.0,2.0,2.0,-37.9011,145.112,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Oakleigh South,2,h,840000.0,2017-11-11,3167.0,1.0,1.0,-37.9247,145.0907,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Oakleigh South,3,h,915000.0,2017-11-11,3167.0,1.0,1.0,-37.9377,145.08700000000005,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Oakleigh South,4,h,1175000.0,2017-11-11,3167.0,2.0,2.0,-37.9279,145.0849,South-Eastern Metropolitan,1M - 3M,2017,Spring,November
Oakleigh South,2,h,1070000.0,2017-11-11,3167.0,2.0,2.0,-37.914,145.0948,South-Eastern Metropolitan,1M - 3M,2017,Spring,November
Ormond,2,u,630000.0,2017-11-11,3204.0,1.0,1.0,-37.9039,145.0418,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Parkdale,3,u,720000.0,2017-11-11,3195.0,1.0,1.0,-37.9925,145.0823,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Parkdale,1,u,460000.0,2017-11-11,3195.0,1.0,1.0,-38.0019,145.0788,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Parkdale,2,u,737000.0,2017-11-11,3195.0,1.0,1.0,-37.9925,145.0823,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Parkville,3,h,1350000.0,2017-11-11,3052.0,2.0,3.0,-37.7844,144.958,Northern Metropolitan,1M - 3M,2017,Spring,November
Pascoe Vale,4,t,900000.0,2017-11-11,3044.0,1.0,1.0,-37.7247,144.9389,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Pascoe Vale,3,h,905000.0,2017-11-11,3044.0,2.0,3.0,-37.7319,144.944,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Pascoe Vale,3,t,790000.0,2017-11-11,3044.0,1.0,1.0,-37.7247,144.9389,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Pascoe Vale,3,h,960000.0,2017-11-11,3044.0,1.0,1.0,-37.7247,144.9389,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Pascoe Vale,3,t,810000.0,2017-11-11,3044.0,1.0,1.0,-37.7247,144.9389,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Point Cook,3,h,640000.0,2017-11-11,3030.0,2.0,2.0,-37.8826,144.7483,Western Metropolitan,0.1M - 1M,2017,Spring,November
Point Cook,3,h,647000.0,2017-11-11,3030.0,2.0,2.0,-37.8823,144.7465,Western Metropolitan,0.1M - 1M,2017,Spring,November
Point Cook,3,h,552000.0,2017-11-11,3030.0,1.0,1.0,-37.8924,144.7492,Western Metropolitan,0.1M - 1M,2017,Spring,November
Point Cook,4,h,615000.0,2017-11-11,3030.0,2.0,2.0,-37.9047,144.7205,Western Metropolitan,0.1M - 1M,2017,Spring,November
Point Cook,3,h,673000.0,2017-11-11,3030.0,2.0,2.0,-37.8797,144.7405,Western Metropolitan,0.1M - 1M,2017,Spring,November
Port Melbourne,2,u,650000.0,2017-11-11,3207.0,1.0,1.0,-37.8381,144.9393,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Port Melbourne,3,h,1642000.0,2017-11-11,3207.0,1.0,1.0,-37.8381,144.9393,Southern Metropolitan,1M - 3M,2017,Spring,November
Port Melbourne,4,h,1670000.0,2017-11-11,3207.0,2.0,1.0,-37.833,144.9381,Southern Metropolitan,1M - 3M,2017,Spring,November
Port Melbourne,3,u,1300000.0,2017-11-11,3207.0,1.0,1.0,-37.8381,144.9393,Southern Metropolitan,1M - 3M,2017,Spring,November
Prahran,2,h,1000000.0,2017-11-11,3181.0,1.0,0.0,-37.8518,145.0032,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Prahran,2,h,1250000.0,2017-11-11,3181.0,1.0,1.0,-37.8524,145.0005,Southern Metropolitan,1M - 3M,2017,Spring,November
Preston,3,h,1180000.0,2017-11-11,3072.0,2.0,2.0,-37.7331,145.0113,Northern Metropolitan,1M - 3M,2017,Spring,November
Preston,3,h,950000.0,2017-11-11,3072.0,1.0,1.0,-37.7401,145.0218,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Preston,2,t,710000.0,2017-11-11,3072.0,1.0,1.0,-37.7503,145.016,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Preston,4,h,1050000.0,2017-11-11,3072.0,1.0,4.0,-37.7342,145.002,Northern Metropolitan,1M - 3M,2017,Spring,November
Reservoir,3,h,980000.0,2017-11-11,3073.0,2.0,3.0,-37.7047,145.00799999999995,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,h,570000.0,2017-11-11,3073.0,2.0,1.0,-37.6968,145.0182,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,t,590000.0,2017-11-11,3073.0,1.0,1.0,-37.7136,145.0093,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,t,695000.0,2017-11-11,3073.0,2.0,2.0,-37.7292,145.0208,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,h,1055000.0,2017-11-11,3073.0,1.0,3.0,-37.7021,145.028,Northern Metropolitan,1M - 3M,2017,Spring,November
Reservoir,2,u,395000.0,2017-11-11,3073.0,1.0,1.0,-37.7136,145.0093,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,h,950000.0,2017-11-11,3073.0,1.0,1.0,-37.7138,145.0052,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,h,690000.0,2017-11-11,3073.0,1.0,1.0,-37.7007,145.0229,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,h,821000.0,2017-11-11,3073.0,1.0,2.0,-37.7064,144.9983,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,u,825000.0,2017-11-11,3073.0,1.0,1.0,-37.7136,145.0093,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Reservoir,3,h,1076000.0,2017-11-11,3073.0,1.0,3.0,-37.7199,144.9942,Northern Metropolitan,1M - 3M,2017,Spring,November
Reservoir,3,h,850000.0,2017-11-11,3073.0,1.0,1.0,-37.728,144.9906,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Richmond,3,h,1215000.0,2017-11-11,3121.0,2.0,1.0,-37.823,145.0133,Northern Metropolitan,1M - 3M,2017,Spring,November
Richmond,1,u,283000.0,2017-11-11,3121.0,1.0,1.0,-37.8202,145.0018,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Richmond,3,h,1320000.0,2017-11-11,3121.0,1.0,1.0,-37.8202,145.0017,Northern Metropolitan,1M - 3M,2017,Spring,November
Richmond,3,t,1300000.0,2017-11-11,3121.0,1.0,1.0,-37.8202,145.0018,Northern Metropolitan,1M - 3M,2017,Spring,November
Richmond,1,u,341000.0,2017-11-11,3121.0,1.0,1.0,-37.8202,145.0018,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Richmond,3,t,1265000.0,2017-11-11,3121.0,1.0,1.0,-37.8202,145.0018,Northern Metropolitan,1M - 3M,2017,Spring,November
Richmond,3,h,1400000.0,2017-11-11,3121.0,2.0,0.0,-37.832,144.999,Northern Metropolitan,1M - 3M,2017,Spring,November
Ringwood,4,h,965800.0,2017-11-11,3134.0,2.0,3.0,-37.7892,145.2496,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Ringwood,3,u,792000.0,2017-11-11,3134.0,1.0,1.0,-37.8086,145.2346,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Ringwood East,3,t,890000.0,2017-11-11,3135.0,2.0,2.0,-37.8151,145.2522,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Ringwood East,3,h,900000.0,2017-11-11,3135.0,1.0,1.0,-37.817,145.2496,Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Ripponlea,2,u,440000.0,2017-11-11,3185.0,1.0,1.0,-37.8785,144.9954,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Roxburgh Park,3,h,570000.0,2017-11-11,3064.0,2.0,1.0,-37.6362,144.9252,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Roxburgh Park,4,h,610000.0,2017-11-11,3064.0,2.0,2.0,-37.6373,144.9152,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Roxburgh Park,4,h,577500.0,2017-11-11,3064.0,3.0,2.0,-37.6295,144.9278,Northern Metropolitan,0.1M - 1M,2017,Spring,November
Sandringham,4,h,1650000.0,2017-11-11,3191.0,2.0,2.0,-37.9588,145.0282,Southern Metropolitan,1M - 3M,2017,Spring,November
Sandringham,2,u,696000.0,2017-11-11,3191.0,1.0,1.0,-37.9527,145.0152,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Sandringham,4,h,1750000.0,2017-11-11,3191.0,2.0,2.0,-37.9503,145.0111,Southern Metropolitan,1M - 3M,2017,Spring,November
Seabrook,4,h,759000.0,2017-11-11,3028.0,2.0,2.0,-37.8842,144.7571,Western Metropolitan,0.1M - 1M,2017,Spring,November
Seaford,4,h,912000.0,2017-11-11,3198.0,2.0,5.0,-38.089,145.1302,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Seaholme,3,h,835000.0,2017-11-11,3018.0,1.0,1.0,-37.8596,144.849,Western Metropolitan,0.1M - 1M,2017,Spring,November
Seddon,2,h,768000.0,2017-11-11,3011.0,1.0,0.0,-37.8055,144.8925,Western Metropolitan,0.1M - 1M,2017,Spring,November
South Melbourne,2,u,845000.0,2017-11-11,3205.0,1.0,1.0,-37.8356,144.9604,Southern Metropolitan,0.1M - 1M,2017,Spring,November
South Melbourne,2,h,1220000.0,2017-11-11,3205.0,1.0,1.0,-37.835,144.9498,Southern Metropolitan,1M - 3M,2017,Spring,November
South Melbourne,1,u,530000.0,2017-11-11,3205.0,1.0,1.0,-37.8356,144.9604,Southern Metropolitan,0.1M - 1M,2017,Spring,November
South Melbourne,2,u,610000.0,2017-11-11,3205.0,1.0,1.0,-37.8356,144.9604,Southern Metropolitan,0.1M - 1M,2017,Spring,November
South Morang,3,h,520000.0,2017-11-11,3752.0,1.0,4.0,-37.6584,145.09,Northern Metropolitan,0.1M - 1M,2017,Spring,November
South Morang,4,h,652000.0,2017-11-11,3752.0,2.0,2.0,-37.6438,145.0965,Northern Metropolitan,0.1M - 1M,2017,Spring,November
South Morang,2,t,451000.0,2017-11-11,3752.0,1.0,1.0,-37.6323,145.0859,Northern Metropolitan,0.1M - 1M,2017,Spring,November
South Morang,2,h,550000.0,2017-11-11,3752.0,1.0,2.0,-37.6538,145.08700000000005,Northern Metropolitan,0.1M - 1M,2017,Spring,November
South Yarra,1,u,539000.0,2017-11-11,3141.0,1.0,1.0,-37.8396,144.9928,Southern Metropolitan,0.1M - 1M,2017,Spring,November
South Yarra,3,h,1640000.0,2017-11-11,3141.0,1.0,1.0,-37.8425,144.9921,Southern Metropolitan,1M - 3M,2017,Spring,November
South Yarra,2,h,770000.0,2017-11-11,3141.0,1.0,0.0,-37.8455,144.9904,Southern Metropolitan,0.1M - 1M,2017,Spring,November
South Yarra,2,u,550000.0,2017-11-11,3141.0,1.0,1.0,-37.8396,144.9928,Southern Metropolitan,0.1M - 1M,2017,Spring,November
South Yarra,3,t,1560000.0,2017-11-11,3141.0,2.0,2.0,-37.8467,144.9983,Southern Metropolitan,1M - 3M,2017,Spring,November
Southbank,2,u,550000.0,2017-11-11,3006.0,1.0,1.0,-37.8264,144.9649,Southern Metropolitan,0.1M - 1M,2017,Spring,November
Spotswood,4,h,1200000.0,2017-11-11,3015.0,2.0,2.0,-37.8256,144.8746,Western Metropolitan,1M - 3M,2017,Spring,November
Spotswood,4,h,1200000.0,2017-11-11,3015.0,2.0,1.0,-37.8256,144.8746,Western Metropolitan,1M - 3M,2017,Spring,November
Springvale,3,h,815000.0,2017-11-11,3171.0,1.0,1.0,-37.9428,145.1569,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Springvale,2,h,740000.0,2017-11-11,3171.0,1.0,1.0,-37.941,145.1462,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
Springvale South,4,u,630000.0,2017-11-11,3172.0,1.0,1.0,-37.9742,145.15200000000002,South-Eastern Metropolitan,0.1M - 1M,2017,Spring,November
St Albans,3,h,695000.0,2017-11-11,3021.0,1.0,4.0,-37.7533,144.8027,Western Metropolitan,0.1M - 1M,2017,Spring,November
St Albans,3,h,680000.0,2017-11-11,3021.0,2.0,2.0,-37.7314,144.7922,Western Metropolitan,0.1M - 1M,2017,Spring,November
St Albans,3,u,598000.0,2017-11-11,3021.0,1.0,1.0,-37.7445,144.8033,Western Metropolitan,0.1M - 1M,2017,Spring,November
St Albans,2,t,473000.0,2017-11-11,3021.0,1.0,1.0,-37.7445,144.8033,Western Metropolitan,0.1M - 1M,2017,Spring,November
St Albans,3,h,870000.0,2017-11-11,3021.0,1.0,2.0,-37.7413,144.7805,Western Metropolitan,0.1M - 1M,2017,Spring,November
St Albans,3,h,590000.0,2017-11-11,3021.0,1.0,1.0,-37.7516,144.8098,Western Metropolitan,0.1M - 1M,2017,Spring,November
St Kilda,2,u,515000.0,2017-11-11,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2017,Spring,November
St Kilda,2,u,915000.0,2017-11-11,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2017,Spring,November
St Kilda,3,h,2102000.0,2017-11-11,3182.0,2.0,1.0,-37.869,144.9865,Southern Metropolitan,1M - 3M,2017,Spring,November
Strathmore,3,h,1640000.0,2017-11-11,3041.0,3.0,3.0,-37.7391,144.9094,Western Metropolitan,1M - 3M,2017,Spring,November
Sunbury,3,h,480000.0,2017-11-11,3429.0,1.0,1.0,-37.5595,144.7305,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunbury,4,h,840000.0,2017-11-11,3429.0,2.0,6.0,-37.589,144.7384,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunbury,3,h,436000.0,2017-11-11,3429.0,1.0,1.0,-37.5836,144.7549,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunbury,3,h,780000.0,2017-11-11,3429.0,2.0,2.0,-37.5956,144.7204,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunshine West,6,h,720000.0,2017-11-11,3020.0,3.0,5.0,-37.794,144.8214,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunshine West,3,h,748000.0,2017-11-11,3020.0,1.0,4.0,-37.7965,144.8166,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunshine West,4,h,910500.0,2017-11-11,3020.0,2.0,2.0,-37.7956,144.7953,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunshine West,3,h,740000.0,2017-11-11,3020.0,1.0,2.0,-37.788,144.8039,Western Metropolitan,0.1M - 1M,2017,Spring,November
Sunshine West,3,h,800000.0,2017-11-11,3020.0,1.0,0.0,-37.7918,144.8237,Western Metropolitan,0.1M - 1M,2017,Spring,November
Surrey Hills,5,h,3075000.0,2017-11-11,3127.0,2.0,2.0,-37.8269,145.1009,Southern Metropolitan,3M - 5M,2017,Spring,November
Tarneit,3,h,461000.0,2017-11-11,3029.0,2.0,2.0,-37.8386,144.6623,Western Metropolitan,0.1M - 1M,2017,Spring,November
Tarneit,4,h,620000.0,2017-11-11,3029.0,1.0,1.0,-37.849000000000004,144.673,Western Metropolitan,0.1M - 1M,2017,Spring,November
Tarneit,4,h,652000.0,2017-11-11,3029.0,2.0,2.0,-37.8346,144.6644,Western Metropolitan,0.1M - 1M,2017,Spring,November
Tarneit,2,u,351500.0,2017-11-11,3029.0,1.0,1.0,-37.849000000000004,144.673,Western Metropolitan,0.1M - 1M,2017,Spring,November
Taylors Hill,4,h,675000.0,2017-11-11,3037.0,2.0,2.0,-37.7195,144.7494,Western Metropolitan,0.1M - 1M,2017,Spring,November
